"names","values"
"legal",8.67787961411523
"meaningful",8.62423611039412
"drink",8.62423611039412
"cockburn",8.61671775428113
"adequate",8.61671775428113
"unsafe",8.61671775428113
"permanent",8.61671775428113
"retain",8.61671775428113
"wellbeing",8.61671775428113
"importance",8.61671775428113
"bidali",8.61671775428113
"heart",8.55754970270209
"charge",8.52208140355651
"move",8.51027147629065
"compensation",8.45690608007135
"fundamental",8.45487222092925
"complain",8.41119313330273
"regard",8.41119313330273
"star",8.3890559716092
"involve",8.37301284994464
"workplace",8.36161154916044
"affect",8.31946725960006
"struggle",8.31946725960006
"unexplained",8.21677866388927
"promise",8.17844398098532
"fund",8.14790477548377
"end",8.13602425489808
"sepp",8.09156355346204
"arab",8.07261361469864
"revelation",7.95146799157374
"relate",7.94379400042817
"seek",7.92729175108252
"strike",7.82774225631147
"fear",7.82774225631147
"constitute",7.77029219121323
"non-payment",7.77029219121323
"endemic",7.77029219121323
"consent",7.77029219121323
"meet",7.71530842897482
"sheikh",7.69836191562354
"wear",7.69836191562354
"gas",7.69836191562354
"spokesperson",7.6377036619233
"american",7.6328203897574
"decade",7.63241769600427
"mcgeehan",7.63241769600427
"similar",7.57166122511262
"wake",7.57166122511262
"research",7.57166122511262
"fifpro",7.56585869914852
"urgent",7.56585869914852
"june",7.55570468580117
"earn",7.51902950293152
"match",7.45221916728769
"ten",7.4191408866609
"outcry",7.4191408866609
"comprehensive",7.4116263712931
"slave",7.4116263712931
"stadia",7.4116263712931
"swiss",7.4116263712931
"positive",7.33220146119129
"control",7.27868840043084
"iran",7.25793955355766
"body",7.24882017483469
"inspector",7.09184625433409
"limit",6.86766475214972
"child",6.78678841621149
"secretary",6.75373146950733
"ban",6.74216759353294
"respond",6.68499220078229
"property",6.68499220078229
"figure",6.57823188017937
"industrial",6.522350268031
"fuel",6.522350268031
"politics",6.51539611414773
"damn",6.51157588150818
"transfer",6.51157588150818
"stark",6.51157588150818
"electronic",6.51157588150818
"mechanism",6.51157588150818
"terminate",6.51157588150818
"strongly",6.51157588150818
"violation",6.48596404280397
"september",6.4778663564648
"organization",6.41349697732949
"cite",6.41349697732949
"scheme",6.41349697732949
"bin",6.40030889955233
"freely",6.38748141031829
"prohibit",6.38748141031829
"mortality",6.38748141031829
"brutal",6.38748141031829
"olympic",6.35295582425897
"remain",6.30433850135887
"lead",6.2953475927352
"result",6.20812109109829
"play",6.18919510210981
"continue",6.17878482310334
"didn",6.1480805684696
"vast",6.11752385506406
"water",6.07942295577959
"legacy",6.05401847828762
"govern",6.03742407987011
"people",6.00460036323057
"inspection",5.98165721682017
"workforce",5.89989034080645
"mount",5.80475132644642
"oil",5.78366713074502
"tournament",5.69728445308283
"follow",5.69467922591139
"fully",5.69116665492766
"preparation",5.68927815969801
"illegal",5.68927815969801
"contractor",5.681919727067
"member",5.6656341207563
"discussion",5.65818086516811
"half",5.59193976662937
"employee",5.59193976662937
"family",5.58781874852139
"tiny",5.51621865536436
"representative",5.51621865536436
"reluctant",5.50710242512287
"sum",5.50710242512287
"progress",5.50544400463696
"origin",5.47355110914214
"element",5.47355110914214
"true",5.42238404747332
"fight",5.42238404747332
"independent",5.4041149871482
"propose",5.40161499747774
"argue",5.38408909083228
"effect",5.38408909083228
"worth",5.37642691758811
"minute",5.37642691758811
"commitment",5.36934729668428
"australia",5.30329583183629
"england",5.21347493925714
"campaigner",5.15878910591709
"withhold",5.15878910591709
"free",5.0795645515318
"ll",5.06448812925373
"fine",5.06448812925373
"barcelona",5.06448812925373
"blockade",5.06448812925373
"journalist",5.04200797324302
"investment",5.01176790180034
"prove",5.01176790180034
"official",4.99963225875399
"turn",4.95759860475664
"bind",4.93596201608307
"money",4.86143907834776
"lose",4.8467094283551
"return",4.81674878578633
"injury",4.77581171036582
"deliver",4.77105736281374
"competition",4.74373073762399
"previously",4.74373073762399
"qualify",4.74373073762399
"father",4.74373073762399
"explain",4.72414347453741
"tv",4.71026972457184
"age",4.71026972457184
"society",4.71026972457184
"attack",4.66989808590733
"dispute",4.66989808590733
"problem",4.64694207988214
"industry",4.62702847129549
"advocate",4.60361091062077
"inquest",4.60361091062077
"replace",4.60361091062077
"sub-contractors",4.60361091062077
"virus",4.60361091062077
"review",4.59333678818075
"past",4.58384796400787
"discrimination",4.57593544808333
"stress",4.57593544808333
"bus",4.57593544808333
"deep",4.56188533265959
"supporter",4.56188533265959
"bidda",4.560099143564
"undertake",4.560099143564
"formal",4.560099143564
"remittance",4.560099143564
"100bn",4.560099143564
"public",4.55329785277718
"open",4.55266610640683
"begin",4.48547456494998
"general",4.47299737430876
"side",4.44062563506304
"long",4.37585768458666
"controversial",4.363217865146
"storey",4.363217865146
"flight",4.36005882787867
"brand",4.36005882787867
"nichola",4.33598418603651
"country's",4.33598418603651
"prompt",4.3186114585842
"impossible",4.3186114585842
"female",4.3186114585842
"huge",4.29970280232374
"letter",4.27862628910225
"confirm",4.23202814185061
"large",4.21237906630267
"describe",4.19183601226541
"scale",4.17125579784624
"clear",4.16766520446981
"sense",4.16143397477572
"blood",4.0785426380171
"concrete",4.0785426380171
"resolution",4.0785426380171
"city",4.07075841980986
"establish",4.05691947974265
"finding",4.05691947974265
"deeply",4.04912747981143
"certificate",4.04912747981143
"lynch",4.04912747981143
"university",4.01423264452023
"direct",4.01423264452023
"trial",4.01423264452023
"socceroos",4.01423264452023
"film",4.00523553817766
"feel",3.90576653453172
"asian",3.89181596433627
"blatter",3.88203370099654
"ignore",3.87093864404596
"spokesman",3.87093864404596
"measure",3.87078760785516
"form",3.86739682912594
"accusation",3.86641734148725
"repatriate",3.86641734148725
"obtain",3.86641734148725
"poverty",3.86641734148725
"expect",3.85335473227315
"wealth",3.82711266187835
"emir",3.80365490735858
"hamad",3.79118349545752
"matt",3.78956092870794
"block",3.76813005615259
"close",3.76790035926388
"expert",3.75104829799966
"january",3.75104829799966
"attribute",3.70435030647786
"army",3.70435030647786
"survive",3.70435030647786
"confiscation",3.70435030647786
"consistently",3.70435030647786
"national",3.6828824832337
"lobby",3.6732250500354
"john",3.6732250500354
"principle",3.6732250500354
"expensive",3.6732250500354
"red",3.6732250500354
"invest",3.6732250500354
"success",3.6732250500354
"internal",3.6732250500354
"market",3.67074773626518
"apply",3.61860436329152
"protest",3.61700138737797
"german",3.61700138737797
"london",3.60864737641532
"send",3.59456808640971
"properly",3.57244509534212
"engineer",3.57244509534212
"reduce",3.57244509534212
"natural",3.57160840465804
"thing",3.54955375523423
"al-thani",3.54104067911976
"spain",3.5314477267093
"leader",3.5314477267093
"environment",3.49575866325176
"british",3.48431667257682
"kenyan",3.44566846164525
"ongoing",3.44566846164525
"economy",3.44566846164525
"subject",3.36365554251825
"airport",3.35230009496445
"victory",3.33753854685347
"completely",3.33753854685347
"norway",3.33753854685347
"eye",3.29734344349708
"reach",3.29734344349708
"alongside",3.27642353824922
"comply",3.27642353824922
"murphy",3.27642353824922
"modern",3.27039735886501
"freedom",3.27039735886501
"infantino",3.27039735886501
"tamim",3.24133213266032
"delegation",3.23695080223843
"violence",3.23695080223843
"sweep",3.23695080223843
"priority",3.23695080223843
"life",3.21932470504544
"speak",3.20648080974934
"night",3.14016822667327
"agent",3.10370611422695
"practice",3.10370611422695
"land",3.09300944619463
"back",3.06276381577482
"ambassador",3.05871146675781
"accept",3.05871146675781
"launch",3.05678169560269
"recently",3.03528436846682
"due",3.01215263022459
"football",3.0118304118223
"cultural",3.00775954974233
"gift",3.00775954974233
"wall",3.00775954974233
"separate",3.00775954974233
"prepare",3.00663868073025
"dead",3.00147671857849
"outrage",3.00147671857849
"awareness",3.00147671857849
"multiple",3.00147671857849
"dollar",3.00147671857849
"leadership",3.00147671857849
"qadri",3.00147671857849
"procedure",3.00147671857849
"decision",2.98884778900538
"requirement",2.98392656972283
"norwegian",2.98392656972283
"crow",2.95719790674048
"ve",2.93195303410175
"medium",2.87224716311903
"break",2.8635867680714
"host",2.85237278958084
"difficult",2.83946519644815
"remove",2.83680624866975
"push",2.83680624866975
"recommend",2.83680624866975
"hold",2.80499129273812
"effort",2.78745049517602
"add",2.77466772869229
"datum",2.75012595677981
"award",2.74932932996307
"sc",2.70130842924118
"repay",2.69678449595813
"bar",2.69678449595813
"notice",2.69678449595813
"oversee",2.69678449595813
"grow",2.69660396079416
"ultimately",2.68457818133174
"instance",2.68457818133174
"regional",2.68457818133174
"speech",2.68457818133174
"miss",2.68457818133174
"islamic",2.68457818133174
"ceremony",2.68457818133174
"worry",2.68457818133174
"reserve",2.68457818133174
"wale",2.67953011789359
"visitor",2.67953011789359
"place",2.66138051671442
"experience",2.63263095036382
"community",2.63263095036382
"bring",2.60304201935651
"investigative",2.59770903448225
"word",2.59203570257523
"reason",2.59203570257523
"shirt",2.59203570257523
"al",2.58263528280077
"owe",2.53369355137693
"client",2.53369355137693
"sharan",2.53369355137693
"lusail",2.52975568786496
"small",2.51543587975902
"man",2.47643049925682
"lot",2.4460852779157
"carry",2.4460852779157
"high",2.44595225041849
"good",2.44502047135029
"mention",2.4184879118402
"bwi",2.4184879118402
"decent",2.4184879118402
"online",2.4184879118402
"builder",2.4184879118402
"lee",2.4184879118402
"evening",2.40887593707885
"gianni",2.39650638482999
"clean",2.39650638482999
"approach",2.37592620615033
"bed",2.36881427478511
"canada",2.36881427478511
"version",2.36881427478511
"australian",2.36881427478511
"talent",2.36881427478511
"disappoint",2.36881427478511
"identify",2.36881427478511
"organiser",2.35294401904684
"release",2.33616075993632
"information",2.28385735745542
"source",2.26432457967894
"newsletter",2.23845164082013
"grant",2.23845164082013
"dla",2.23784301633714
"physical",2.23192213286529
"blame",2.23192213286529
"sanction",2.23192213286529
"encourage",2.23192213286529
"transparency",2.23192213286529
"task",2.23192213286529
"significantly",2.23192213286529
"firm",2.16914637989248
"idea",2.16038883928559
"spend",2.15743714323617
"symbolic",2.15663041200605
"run-up",2.15663041200605
"decease",2.15663041200605
"enable",2.15663041200605
"observe",2.15663041200605
"panel",2.15663041200605
"fate",2.15663041200605
"support",2.15453136965516
"germany",2.14585571913631
"image",2.14585571913631
"sell",2.14585571913631
"flag",2.14585571913631
"hotel",2.13010047847638
"allegation",2.12445729222964
"order",2.12342654596432
"scrutiny",2.11718437031959
"moment",2.11718437031959
"enforcement",2.09234477719292
"catalyst",2.09234477719292
"equivalent",2.09234477719292
"march",2.08043821380124
"repeat",2.0768056778179
"sudden",2.0768056778179
"inquiry",2.0768056778179
"foundation",2.0768056778179
"metre",2.06145207808004
"difference",2.06145207808004
"shortly",2.06145207808004
"matter",2.06145207808004
"elite",2.06145207808004
"kick-off",2.06145207808004
"lesson",2.06145207808004
"atmosphere",2.06145207808004
"material",2.06145207808004
"relative",2.06145207808004
"youth",2.06145207808004
"driver",2.06145207808004
"bhupendra",2.06145207808004
"mp",2.041477394494
"head",2.00534068181878
"action",2.00253314958536
"give",1.99198666145094
"campaign",1.96941051047179
"fa",1.96941051047179
"piper",1.96941051047179
"west",1.95145726713235
"overtime",1.93220678871148
"massive",1.93220678871148
"utmost",1.93220678871148
"sustain",1.93220678871148
"fresh",1.93220678871148
"apparently",1.93220678871148
"accompany",1.93220678871148
"agenda",1.93220678871148
"scrap",1.93220678871148
"jim",1.93220678871148
"facility",1.92286625370616
"interest",1.91588613227941
"person",1.89117667565006
"price",1.89117667565006
"cut",1.89117667565006
"chance",1.89070549423923
"entire",1.89070549423923
"street",1.89070549423923
"talk",1.87664920982206
"stage",1.86050945371971
"run",1.86050945371971
"fatality",1.78899770198041
"regularly",1.78899770198041
"dangerous",1.78899770198041
"afford",1.77874593617162
"initiative",1.77874593617162
"photograph",1.76368740599719
"convince",1.76368740599719
"loss",1.76368740599719
"green",1.76368740599719
"souq",1.76368740599719
"extent",1.76368740599719
"proper",1.76368740599719
"beer",1.76368740599719
"prince",1.76368740599719
"prise",1.76368740599719
"broad",1.76368740599719
"michael",1.76368740599719
"keen",1.76368740599719
"athletics",1.76368740599719
"lobel",1.76368740599719
"food",1.75928296524216
"case",1.75875831683516
"metro",1.74952424905496
"architect",1.74952424905496
"put",1.71638219649321
"successful",1.67224051064113
"love",1.66636303646374
"personal",1.64564989926293
"assurance",1.63603275932837
"file",1.63603275932837
"id",1.63603275932837
"momentum",1.63603275932837
"building",1.63603275932837
"breach",1.63603275932837
"degree",1.63603275932837
"association",1.62326749737258
"arrive",1.62326749737258
"hard",1.61692702610162
"view",1.61692702610162
"belounis",1.61692702610162
"statement",1.6118035245745
"executive",1.58989756868687
"great",1.57600404217374
"wide",1.56546427105786
"bank",1.56546427105786
"arrest",1.54067894714535
"partner",1.52827690565027
"severe",1.52567932617967
"false",1.52567932617967
"sound",1.52567932617967
"april",1.52567932617967
"potential",1.52567932617967
"factor",1.52567932617967
"alam",1.52567932617967
"bad",1.50836799823446
"common",1.4867504556023
"modern-day",1.4867504556023
"joint",1.48307022007066
"dialogue",1.48307022007066
"rupee",1.47699302036199
"division",1.47699302036199
"compete",1.47699302036199
"language",1.47699302036199
"initial",1.47699302036199
"rail",1.47699302036199
"rank",1.47699302036199
"correct",1.47699302036199
"edge",1.47699302036199
"embrace",1.47699302036199
"hide",1.47699302036199
"spot",1.47699302036199
"defend",1.47699302036199
"persuade",1.47699302036199
"uk",1.47299617389217
"point",1.47299617389217
"argentina",1.46240412839688
"promotion",1.45215308375191
"desert",1.45215308375191
"fact",1.44958850706462
"fair",1.44958850706462
"refuse",1.44958850706462
"create",1.44542257010471
"mind",1.41021178016672
"mr",1.41021178016672
"insist",1.41000834223814
"october",1.39509255753364
"sit",1.36841178682516
"conference",1.36841178682516
"respect",1.34496822292567
"local",1.32861761623644
"future",1.3185903695703
"capital",1.3185903695703
"response",1.29573054279899
"largely",1.29479944569175
"critic",1.29479944569175
"rathe",1.29395379708149
"position",1.29395379708149
"amend",1.26188519684365
"achieve",1.26188519684365
"deserve",1.26188519684365
"work-related",1.2513741113944
"debate",1.2513741113944
"conduct",1.2513741113944
"range",1.2513741113944
"central",1.2513741113944
"creation",1.22011056327028
"direction",1.22011056327028
"victim",1.22011056327028
"substantial",1.22011056327028
"philippine",1.22011056327028
"explanation",1.22011056327028
"underlie",1.22011056327028
"table",1.22011056327028
"pandemic",1.22011056327028
"zac",1.22011056327028
"footballer",1.21563031189726
"safe",1.21529113300494
"spotlight",1.21529113300494
"catch",1.20321141148452
"found",1.20321141148452
"arabic",1.20321141148452
"content",1.20321141148452
"finance",1.20321141148452
"sale",1.20321141148452
"count",1.20321141148452
"apartment",1.20321141148452
"diplomat",1.20321141148452
"determine",1.20321141148452
"verdict",1.20321141148452
"demonstrate",1.20321141148452
"expression",1.20321141148452
"background",1.20321141148452
"appoint",1.20321141148452
"title",1.20321141148452
"labourer",1.19215107709169
"hire",1.19077313988237
"western",1.19021948197042
"attention",1.19021948197042
"david",1.19021948197042
"french",1.19021948197042
"average",1.186105060915
"compare",1.186105060915
"partly",1.186105060915
"accelerate",1.186105060915
"50c",1.186105060915
"championship",1.18595124708372
"african",1.18595124708372
"option",1.18595124708372
"conversation",1.18595124708372
"ready",1.18595124708372
"chairman",1.18595124708372
"wife",1.15589771899977
"supply",1.14234002798912
"base",1.12698502535932
"emirate",1.12698502535932
"lie",1.0714591454016
"promote",1.0714591454016
"serve",1.0714591454016
"monday",1.0714591454016
"communication",1.0714591454016
"riyal",1.0714591454016
"tour",1.0714591454016
"kumar",1.0714591454016
"act",1.06123835855396
"region",1.06087007629685
"unite",1.04018970031757
"easy",1.03197281147004
"design",1.02127414400456
"coverage",1.02101179689635
"post",1.02101179689635
"education",1.02101179689635
"attempt",0.995613669889281
"lack",0.995613669889281
"drive",0.995613669889281
"space",0.981920421414543
"simply",0.981920421414543
"wait",0.981920421414543
"sexual",0.974144849315053
"europe",0.974144849315053
"mother",0.974144849315053
"presence",0.974144849315053
"weekend",0.974144849315053
"advice",0.974144849315053
"relevant",0.974144849315053
"bid",0.970496768684825
"beautiful",0.944690043863375
"messi",0.944690043863375
"negative",0.944690043863375
"type",0.944690043863375
"edition",0.944690043863375
"vital",0.944690043863375
"nature",0.944690043863375
"sportswashing",0.944690043863375
"attendance",0.944690043863375
"racist",0.944690043863375
"distance",0.944690043863375
"sight",0.944690043863375
"essentially",0.944690043863375
"fox",0.944690043863375
"consultant",0.944690043863375
"nice",0.944690043863375
"wave",0.944690043863375
"intervene",0.944690043863375
"waqif",0.944690043863375
"song",0.944690043863375
"credit",0.944690043863375
"ship",0.944690043863375
"showcase",0.944690043863375
"religion",0.944690043863375
"intend",0.944690043863375
"usual",0.944690043863375
"jazeera",0.944690043863375
"broadcaster",0.944690043863375
"desire",0.944690043863375
"reference",0.944690043863375
"unveil",0.944690043863375
"lawsuit",0.944690043863375
"dash",0.944690043863375
"schedule",0.937783808389213
"controversy",0.937783808389213
"coffin",0.937783808389213
"extend",0.937783808389213
"football's",0.937783808389213
"visit",0.922128225647612
"enter",0.903569549700478
"square",0.903569549700478
"manner",0.903569549700478
"tackle",0.903569549700478
"legislation",0.903569549700478
"strengthen",0.903569549700478
"day",0.899222461885074
"important",0.897802265622886
"overseas",0.892003151326207
"appeal",0.892003151326207
"sentence",0.892003151326207
"gay",0.892003151326207
"expand",0.888034202595009
"implementation",0.888034202595009
"attitude",0.888034202595009
"kenya",0.888034202595009
"aspect",0.888034202595009
"highly",0.888034202595009
"update",0.888034202595009
"coroner",0.888034202595009
"park",0.855070524819894
"read",0.855070524819894
"al-thawadi",0.838917305605719
"maintain",0.838917305605719
"bbc",0.80909839621745
"ibhais",0.803991880064132
"enforce",0.799665576341795
"amount",0.787291988235665
"court",0.787291988235665
"picture",0.779747550492175
"equipment",0.779747550492175
"amid",0.779747550492175
"test",0.776302554440917
"previous",0.776302554440917
"car",0.776302554440917
"restaurant",0.776302554440917
"dress",0.776302554440917
"middle",0.769261051522335
"service",0.733592382952338
"culture",0.733592382952338
"luxury",0.724514786590589
"shadow",0.724514786590589
"short",0.724514786590589
"bahrain",0.724514786590589
"low",0.723811941861641
"responsibility",0.723811941861641
"agree",0.723811941861641
"financial",0.723003466409864
"wealthy",0.723003466409864
"citizen",0.723003466409864
"study",0.723003466409864
"manage",0.723003466409864
"unprecedented",0.723003466409864
"dream",0.712139903538628
"lionel",0.704484782036161
"innovative",0.704484782036161
"outcome",0.704484782036161
"nasser",0.704484782036161
"egypt",0.704484782036161
"beat",0.704484782036161
"inform",0.704484782036161
"hurt",0.704484782036161
"honour",0.704484782036161
"fc",0.704484782036161
"remind",0.704484782036161
"venture",0.704484782036161
"pretty",0.704484782036161
"belgium",0.704484782036161
"author",0.704484782036161
"assess",0.704484782036161
"unlike",0.704484782036161
"cricket",0.704484782036161
"truck",0.704484782036161
"golden",0.704484782036161
"assure",0.704484782036161
"extraordinary",0.704484782036161
"lavish",0.704484782036161
"air-condition",0.704484782036161
"pose",0.704484782036161
"innocent",0.704484782036161
"flow",0.704484782036161
"donation",0.704484782036161
"corner",0.704484782036161
"seriousness",0.704484782036161
"listen",0.704484782036161
"worldwide",0.704484782036161
"institute",0.704484782036161
"window",0.704484782036161
"credibility",0.704484782036161
"t-shirt",0.704484782036161
"purpose",0.704484782036161
"sadd",0.704484782036161
"al-wakrah",0.704484782036161
"week",0.699232190236216
"director",0.670868463843362
"netherlands",0.670229965966428
"james",0.670229965966428
"borrow",0.670229965966428
"lgbtq",0.670174079248682
"question",0.657044210878666
"extra",0.624692156125093
"annual",0.624692156125093
"town",0.624692156125093
"gareth",0.624692156125093
"practical",0.624692156125093
"uae",0.624692156125093
"boss",0.624692156125093
"air",0.61351662222296
"programme",0.606666547217174
"economic",0.605995297664776
"manager",0.601869514561258
"share",0.601869514561258
"wouldn",0.594701968570007
"combine",0.594701968570007
"portland",0.594701968570007
"accommodate",0.594701968570007
"nepal's",0.594701968570007
"attract",0.594228455564007
"phone",0.594228455564007
"transform",0.594228455564007
"cooperation",0.594228455564007
"paper",0.594228455564007
"opinion",0.594228455564007
"spread",0.594228455564007
"harassment",0.594228455564007
"reputation",0.594228455564007
"tuesday",0.590354681684403
"staff",0.589689892163733
"set",0.587602353683906
"france",0.573954131803475
"light",0.573954131803475
"forward",0.573954131803475
"start",0.571125370217487
"crisis",0.570135150192073
"aim",0.570135150192073
"finally",0.570135150192073
"network",0.570135150192073
"inside",0.570135150192073
"complex",0.570135150192073
"abroad",0.570135150192073
"africa",0.542415058094775
"july",0.542415058094775
"time",0.536367898195749
"process",0.53273145534331
"plan",0.531547828228213
"thursday",0.528057742252713
"influence",0.50231872589211
"article",0.501318317255937
"comment",0.496995980443899
"construct",0.479771114216419
"prospect",0.479771114216419
"fairsquare",0.479771114216419
"proposal",0.479771114216419
"southgate",0.479771114216419
"announcement",0.479771114216419
"johnson",0.479771114216419
"doha",0.475184228998842
"big",0.474369486531941
"global",0.474363722489215
"abdullah",0.472984669933794
"rest",0.472984669933794
"broadcast",0.472984669933794
"business",0.467800930055091
"stand",0.466546357085463
"score",0.463191836170154
"impact",0.458244608191308
"reality",0.458244608191308
"record",0.456075685680844
"village",0.447733043984044
"december",0.439889535977272
"sign",0.43843422253849
"agency",0.436984488973394
"occur",0.430177849193569
"answer",0.430177849193569
"individual",0.430177849193569
"denmark",0.430177849193569
"immediately",0.430177849193569
